uid,firstname,lastname,registration_dates,registration_country_code,email_domain,userid,device_hash,card_hash,ip_hash,transaction_hash,application_hash,device_type,card_type,card_country_code,ip_country_code,transaction_amount,payment_channel,transaction_date,transaction_status
1084580947927995,shashi,miner,2021-05-18,804,hotmail.com,2021804947927995,93986e003dfb29a96e59da044b93e1bf,05fb67021d4a398ceb68fe15853668f1,00de0ff9208d05fb5072a40ebf3af35a,ef951d917090a3bbf74a3fce8ca07d23,6312ec4ff579dde75fb11788fb2f29a7,SRP-643,mastercard,642,616,1.55,paypal,2021-02-03,pending
3866703505534266,conway,philippa,2021-04-01,250,yahoo.co.uk,2021250505534266,e30b530cd6d444aa3df1888b77cb520e,0dc7bf1f57ee0c3c7e829560fd2495aa,4c142dd10788b7d91259c20d33783bfa,b0a3fb1872dc0286430131b913f97d9c,136a76f080ac920cc246d91f6f87c254,VIL-034,visa,276,442,0.16,paypal,2021-02-03,successful
7665146364317258,delna,donicht,2021-12-01,616,hotmail.com,2021616364317258,755361ca6dd606b85ff65fafd295ad8e,3a630317185cf5d5fcfaf805531963c2,1ea02dd7761aa3b451d7d9a189fe11f5,ecae2ab5d96ed567b4bffa70961431c7,d6c0c93cbb63e9e3613b76f93b6b6a80,JUZ-239,visa,826,724,0.06,paypal,2021-02-03,successful
9810394140212727,jamison,hirshfield,2021-10-07,642,hotmail.com,2021642140212727,858305950949829d6ff8cba63001a06e,d6e203f7503a50824b4dfacb4c604008,643f67864b64de9d6068764bbc9b44e6,174a171eaef5adc2030ca705d90bc45e,fbec97fc893f4ea773214f573b3f0857,SQH-738,visa,804,276,0.15,adyen,2021-02-03,successful
6570131227041146,salavador,matthews,2021-02-10,826,gmail.com,2021826227041146,eeb143699a57341db13793d9adc97e68,1487600a979f29c281cfbc09d831038c,a553cdc45b0e7f0f448bc960b5f3f53f,ef951d917090a3bbf74a3fce8ca07d23,fa10f96fbb8d2500c1b7014d94470124,MZE-563,visa,826,250,0.36,paypal,2021-02-03,pending
4094464849743433,carling,reale,2021-07-18,276,gmail.com,2021276849743433,977914ba5e4e488a2713907a82b8aca0,b329299ac67ccb5600e9b03cf713fc1c,3ad31295915f11e63d86d8dc0c8bb141,174a171eaef5adc2030ca705d90bc45e,da9a311a327d15ea1206727fcde211ed,VEJ-380,visa,620,804,3.05,adyen,2021-02-03,successful
2698097481475269,ekebil,boggi,2021-07-11,724,hotmail.com,2021724481475269,4064db0d6810c4b3c2bad8fc4b55373d,91be7bee379c9089052ecd4f946f11c5,bbaf8576c0f5de84e23340ce5b3a022d,b0a3fb1872dc0286430131b913f97d9c,f21466ee33544fc9c9269512764a1bdb,MZE-563,mastercard,724,100,0.4,paypal,2021-02-03,successful
8147581973119431,samar,gaiera,2021-08-25,380,gmail.com,2021380973119431,8abde895f107c9ec03f6a4e0b40bbe00,a29fc9592f484ed26aa73f3ec4a65909,94fc9d5fb730bff8c4b4fbb799ab7dcd,d6198ebcdd58f874e67dc5e4d80d93eb,a0f0697e0380cab0d944136ec2694611,HWU-853,mastercard,498,724,11.23,adyen,2021-02-04,successful
7349665524136975,elhassan,lozano,2021-12-12,276,yahoo.es,2021276524136975,81c95041c25f36a39117c52910d651e1,d52a4f67597d2b801f3cbdc61c9c3a2d,7a1f577dc3f2acfe1c13079d770987f5,1a31c1317593c30a11f26b223fc8013a,d8c04326aaef0ba8178f8b98717fb725,BTM-467,visa,276,112,6.14,paypal,2021-02-04,successful
3429131731707261,elmedina,sadeghi,2021-07-26,276,gmail.com,2021276731707261,af32af2105539b8115a694960a78ffb5,fea8e80a62addb2950c4c79987707193,d581eb74229f0c693563d6ae3b163747,248615df861efb3f1fd13b7117fd0055,a9f868dcc27248c38b949fca35a2bc7a,YTG-864,visa,804,276,1.98,docomo,2021-02-04,successful
859402051948671,all,lansburgh,2021-01-07,620,yahoo.com,2021620051948671,e76ce7a3effd23e5b0a571fb03a020e1,deec7ec313bd9b584cbd6b2f82d2f0bc,6695a5c6e5616801fbb67fcf92a5f664,ef1894d97ba54699883f18b85b5c1473,ba60bcaba960e02cff9460ebf6df0bc8,IKW-493,visa,756,752,9.09,adyen,2021-02-04,successful
2629836355379362,isac,zindros,2021-04-21,56,yahoo.com,202156355379362,1243c5047b51820d711414b529f67998,ebfd230e4ec4e954f17c355ce9ae96b1,30dbbd1eb960c957d93d532e9ae4cbac,1a31c1317593c30a11f26b223fc8013a,769a2af9ed9f06be1b844c50abbd62af,CLO-104,visa,804,616,0.05,paypal,2021-02-04,successful
5541540131904544,holt,ciotola,2021-01-29,804,yahoo.com,2021804131904544,e4b720fe441d6fb74ad123470089331e,43e2687f0dd60336c8971ee145755db7,09f5c7631b63c67f258dfc1c5e4c0603,89dad04905f749dd353376f5a55b8eec,5c226b1367b5dab995390b81f05c05d9,XZG-064,visa,250,380,0.47,adyen,2021-02-04,successful
288607029841267,ellian,teacher,2021-07-30,348,gmail.com,2021348029841267,a1bd554e0cd1d0cd7729c4dfa6a66da4,9fd40be2a8ea3a7c10ec853ea6fc07a1,d0873dc74141ce3bc1800c16b5dd6aa3,59bd93d24cf3a91c36885b190d1e0ce4,7b8f15e4c3c4c0da776a6fbd2881ab5c,JUZ-239,visa,826,616,8.99,adyen,2021-02-04,successful
7688456428113717,abel,brida,2021-04-12,380,hotmail.com,2021380428113717,085779f2bb7bf3a62cb73e9fb57a563c,33c1d530ea808883f38681b725584fb6,081fc4bda7602bab3e55a259e42ca54d,6c6ff54503d88d65827f77cb64409aa2,5cbc1c8e7480c69d20a7c0937a637e3c,TKA-816,visa,348,616,0.08,worldpay,2021-02-04,successful
7842307842074104,marytsa,day,2021-08-04,826,hotmail.com,2021826842074104,48745f6136acb5dc4d86b6dda77c2e62,11e48c537ed264b86b800ecb1a345152,7bf2a0631eb34d55e0e93f0acc3bf7e9,a99c3e1cdb7208cc3cf7547f6743dc06,4f7281b413fb9c0a0d65865a99b4d25e,TEY-412,mastercard,620,112,6.48,docomo,2021-02-04,pending
9179791555998861,brianna,rogere,2021-09-14,804,yahoo.com,2021804555998861,757c47d93a14db88dad37f99e2825d7f,8bdf49c1bafe97aa39853a8474b975b3,73000e3f18da80366d6e20da5df97965,31e6220991be662a42b7ab78babc9265,89a509bf76da68061987c4671865e778,NDL-805,mastercard,250,276,0.44,adyen,2021-02-04,successful
9918558354115974,sue,gaedke,2021-10-11,804,hotmail.com,2021804354115974,3cd965f7c6616460440c6a69b6cf8b53,e8f269773fb5ce758581312e51815c97,b2268b3083ae35931092fc7dedba5ba7,248615df861efb3f1fd13b7117fd0055,393c570438fe19662ed0bb81e26cc7cb,PCI-529,visa,804,203,0.7,docomo,2021-02-04,successful
4036727869362733,hernesto,ogilvie,2021-01-20,380,yahoo.com,2021380869362733,ef67a71d6614810a2a17794839e1106d,bbb3b9fcca72a6d609522d2eba81ae75,b4eda6a6ebac30866cc573476478fb9a,ef1894d97ba54699883f18b85b5c1473,b81e56dfdf908c7f12457256093becb2,RPK-681,visa,642,807,3.36,adyen,2021-02-04,successful
1120370598976278,saman,wassong,2021-09-21,208,gmail.com,2021208598976278,5f7b94fddc0c33d891adcd523970f29c,0f0c5abbbaf424a387bda71bf089f375,1b8ae03d838c3f1209d21bd2c43b2a83,e20c1f86cbdc345cc92268cdec4c2521,7da388c5a09c812f99b53b1362d37fd9,BTM-467,mastercard,56,620,3.89,paypal,2021-02-04,successful
1832639561484580,tali,barba,2021-08-18,276,ymail.com,2021276561484580,801e75907a381096908e7b0dbd92b2cb,d1d8af570d138eca84b710ea69370abe,b36bf3cff3efe786fb2d279c4d6e93c5,bc11d559401e5a649e79b8d2bc6a6eaf,43f27330a895f3e3eb9fbd1f638412d4,MZE-563,mastercard,203,826,1.33,adyen,2021-02-04,successful
9145077842451693,kathya,jellins,2021-09-21,724,hotmail.es,2021724842451693,06b7617299cd211407e346011a1a5476,2c980d0fb45f588477ec03cf1ec4690a,3c414193c9e584777604e16f495f9dfc,1a31c1317593c30a11f26b223fc8013a,1c2c2cffd78625a7dc11423e4c396d36,VEJ-380,mastercard,203,428,0.0,paypal,2021-02-04,successful
2539432487884919,crystal,fletcher,2021-09-23,616,gmail.com,2021616487884919,f1ca761cbe855d5ed34fe21798b0fd4f,555a6b791f2defb34f1d94d52fc2585d,dd329845a117787cf7b56f1f2b313576,e20c1f86cbdc345cc92268cdec4c2521,524ebb0a6a27fe7f637aa3b979fb07af,KFT-864,visa,380,276,3.26,paypal,2021-02-04,successful
5755538308352029,employee,jamner,2021-04-22,724,yahoo.fr,2021724308352029,e1517ae87b582f1b5aaa2e4f5f3f7db0,4121c4243f88d6d56083fc8bb2f80e8d,7578950b562eb5f44d56f738eff44628,d6198ebcdd58f874e67dc5e4d80d93eb,6e81dd29cb0568afb48c953871c9cc10,SQH-738,mastercard,250,276,0.4,adyen,2021-02-04,successful
2689273299272881,bernice,duffy,2021-12-30,276,mail.ru,2021276299272881,645bd2738b29a7353e91bd297bf39151,c379c33f70aba36df7ada51dd36fec6f,a494fa867bc8f3b74eddcb221d10abfb,e2cd3abe8c975a5281ed30300d8bfdc2,6fa0e1d8421f8c865c91ec1a282286fb,IKW-493,visa,250,380,1.85,paypal,2021-02-04,successful
9532790266982375,nola,finiochetti,2021-02-24,826,gmail.com,2021826266982375,b6926cad3ebac82c17c887d3f8cf829f,bd0dbe2194fabf9a0acb24eb163ed2e9,402fa43952d45f0f4d9516a532314ecd,612bf6f5a9527d7c871fb9b3dcff4e90,c9c1aeb6efd5d93c87c434ab8b20163d,VEJ-380,mastercard,276,380,6.2,docomo,2021-02-04,successful
6794749402582778,altilano,orillac,2021-05-06,826,hotmail.com,2021826402582778,30ac41eb9413c25156ada608874902d5,0a4a87e581592c288cd54e0f556c7485,71964f012cc7f6c61b2fec662746b857,31e6220991be662a42b7ab78babc9265,bbb35a1867a1418986cee7b2c1c4fef5,GLI-136,visa,276,276,7.04,adyen,2021-02-04,successful
5205710414524581,blanca,hilario,2021-04-10,380,yahoo.co.in,2021380414524581,f0e496510464fb79519a75473c87a6b3,24eb144ff88b7bbf62a9c8abff3e4577,b6052d99afe9da3892d9bc267cf6bd5f,d7e2f65055fbf76c148561921f9e5101,f475e6abe179936a9090fd8d8e78ee32,NDL-805,mastercard,203,100,6.09,paypal,2021-02-05,successful
8156131862338058,romualdo,budini,2021-02-28,616,gmail.com,2021616862338058,057d45e2ad67a7c3a6a59b84500f9d8e,b5df57082613d18799a03c4fa0c794bd,e3d8d2b8333c45e32232943c6f67c487,dbbc956eb5dbe5b32407b9395ea7c75e,777e93fe24fdc4fc32793384706dfdd6,BTM-467,mastercard,380,528,5.72,adyen,2021-02-05,successful
7815508058793354,løfald,yunes,2021-05-12,70,yahoo.com,202170058793354,36081b54be26365599dbb647979699ba,42ee21a2e950f698c9c9da38df0f3b6d,b807c9764602b76a818dfe6ca89c7e8c,d9855d56ed487df0ce2d4de956fbd13b,f1cacd124d66a459bdf5a27758ad32d4,WIX-794,visa,442,578,2.17,docomo,2021-02-05,successful
1226595186740026,fred,jasper,2021-12-27,380,hotmail.com,2021380186740026,f7a215b4783a60d4339221238e3bbe07,51cdd27a7d9c7bd4cd57522edf16b967,4031a922b7b74295f58784c043f7664d,77452950e9f22b1981170b428e6e76c8,1f6cb9070c91c99ea0ff8cc2c2a93fa7,TSY-503,visa,688,688,2.56,worldpay,2021-02-05,rejected
7718195220908243,joe,extra,2021-06-16,276,gmail.com,2021276220908243,71680640c525a2d2dac34b3e5e01c7f7,abb394e60e18c31e0ba8a3d11b1b002c,9e3096043dadcae79a9259f05d5597d6,d7e2f65055fbf76c148561921f9e5101,fc54c35536c7d4e4ebd3b992a50f1daa,RPK-681,visa,724,203,0.09,paypal,2021-02-05,successful
2334481152158722,violen,jean,2021-08-10,250,hotmail.com,2021250152158722,b59a57341593cfa55280a1107ff617f4,b7d36ab541c44fc21f871a17222db56f,603e3ae6fe9651d1334fa784d25a7f42,3c9592e1cd7e6c7c35ea01cdd187ed55,7081d1ad3afae95627ac5760f0ff60c6,WKA-409,mastercard,250,578,0.36,paypal,2021-02-05,successful
1829950832110607,kaley,ferreira,2021-12-11,276,libero.it,2021276832110607,cb4a1b36ddcc8e027a35af691c8d86eb,47e75c1aba932a08e8996d5272692d1e,f4e3a03143c5736b42666d3ee89bc24b,af309db01a2519f33cea141f2ca022fa,a2940c45d007211b92ebd33515bb2530,JUZ-239,mastercard,56,616,0.31,paypal,2021-02-05,successful
8209651733902490,nayeli,fuller,2021-03-04,826,yahoo.com,2021826733902490,1e8f2b45b6d2341bc8a498201dfb0f2d,48436fb54c1a41490281f5b93e81cbf7,651939053e7a407da9a8ba1731ceea77,d9855d56ed487df0ce2d4de956fbd13b,064f77223bec5e8ab2ff287a97bbceb5,ANW-941,mastercard,380,380,4.16,docomo,2021-02-05,successful
7975502608375570,soseh,pressburg,2021-03-21,276,yahoo.com,2021276608375570,79bb588f3c87ad68cd6fcf41d6e275bb,4ae47a0b4670e525d5d3d4713fec1894,e14489585ead97eddf906557e569b961,f9127d2d72891405b965cb3d1fec56b1,9b7b426fb47c3b2b04827f900bea601e,SQH-738,mastercard,276,642,8.6,paypal,2021-02-05,successful
3625825771809580,eszter,english,2021-08-28,276,bellsouth.net,2021276771809580,4afda5f0e3fdcbe078390dd03af1d1d4,6772256d8f2ea4e96f147500576ec675,9fd40be2a8ea3a7c10ec853ea6fc07a1,3c981537de00b84cb94a43911a0662ab,88541ab183549be8dc2f2a26f87bbd3f,IGN-759,visa,804,246,2.41,adyen,2021-02-05,successful
8654796372774337,henrik,jayaram,2021-05-17,276,gmail.com,2021276372774337,8ef8082ac38fd7992c6e89695cc3c78b,41edf8163e543322cd3cceb037c91153,77cae1a0d18def3eadbf3dbb491ef768,d9855d56ed487df0ce2d4de956fbd13b,42ddbd52a6e617f0af23c04f24eb5215,ANW-941,mastercard,56,276,2.19,docomo,2021-02-05,successful
3889113204573649,emilie,imwalle,2021-04-10,826,uol.com.br,2021826204573649,d5828b47191806e643379fd4f6a47c55,c2e80ccd18c6dd27a21e620a8e509ab3,f9112380a3c042194bb7532fa14ac1f8,3e6d3c007f6ce60ff962542825aee2f1,b80e8c95feca394ac6162d478d90f76d,XZG-064,visa,724,250,2.76,adyen,2021-02-05,successful
4224761127261904,mackey,schubert,2021-09-21,203,web.de,2021203127261904,bed54c14b05e325fc4f167a66ec14328,26bde492dce4d4f847657a3ae979841d,1e5d0cb690970d609588d36c08de90a2,3c9592e1cd7e6c7c35ea01cdd187ed55,11353a90a225c58794e100bfc22c5c87,RPK-681,mastercard,348,724,2.86,paypal,2021-02-05,successful
8214558726703333,roberto,ceballos,2021-06-01,276,live.nl,2021276726703333,c736f35298247065908d7245b8f4c1ca,8832f24b5051723304e21d6fecbf3b07,ad467f02fd2f97faa9919d3eeb7aebac,c82eda66b3afe9493c7f8d8d5850e0aa,c9025670f5f433086cfdb4753663edd0,XDV-275,mastercard,642,804,2.95,worldpay,2021-02-05,successful
1609699060328196,danny,heus,2021-06-09,276,att.net,2021276060328196,9074c722d1e1b97d354e95630234e82a,717ab688d6916fe36c95d715b457090a,e99749e44cbbd5df5357cba323104d72,c82eda66b3afe9493c7f8d8d5850e0aa,1df28bec69b52f976fc77e3817a69dc4,YOA-715,visa,348,498,2.43,worldpay,2021-02-05,successful
2109762077069943,allyson,fredrick,2021-09-11,380,hotmail.com,2021380077069943,326f0dec3f2a932f24ddff8acf63bba2,c2e80ccd18c6dd27a21e620a8e509ab3,45af260d71c15fa5a1141973bba57d54,c82eda66b3afe9493c7f8d8d5850e0aa,b98c98a59e5310e0af0b51956e7e8984,AHS-760,visa,724,276,12.63,worldpay,2021-02-05,successful
1907177077854954,mikayla,benesh,2021-03-22,642,yahoo.com,2021642077854954,5d51a0ea40d1b76b1dbc20ec8f559c88,c282baa422acb2594bbaa215714dd888,a19afef524bec6fe3b4e568bbb2f7756,22fd5674ef1b01e5e39528c07e2179e9,74316e4c059415f9d6a3f24a8b88baf3,VWT-047,visa,804,440,40.43,adyen,2021-02-05,successful
6274819938991280,leo,manny,2021-08-23,826,yahoo.com,2021826938991280,0fd585f9b633b72da13f74e43026dadb,600081c65a61ac3305cbb59254c2fa4d,1e5d0cb690970d609588d36c08de90a2,63f71aef467f38ce21c7dec2600264d6,2028de419bb980cdee2e6043e4e10c1b,GLI-136,mastercard,616,724,2.54,worldpay,2021-02-06,successful
4559776482744621,curgenven,basman,2021-04-05,250,bol.com.br,2021250482744621,14516171889a8dfdc8a3f8a7c6a3e470,e40d29e7739ae251674b8612653d04a5,5aef0b939ed63d2cc563e28309138099,6d3a4976840bc86e9ce73f76e6922182,8c234ec1009e364b84ad50a957bac68c,UCD-528,visa,250,250,0.33,docomo,2021-02-06,successful
3378642382343250,loretta,weinberg,2021-02-01,616,outlook.com,2021616382343250,338db77db959f474e7e50926951f2ac6,ba36466846dd0e578bfcc2c2c6e3348b,8ce85b7834e159f59a0153264dff3ef1,9bd9096af254a56bcb1f248ca6bdf92d,78a394239f7fec866529408728572d31,MJO-693,visa,250,804,0.81,worldpay,2021-02-06,successful
2646680338808678,meghan,herceg,2021-01-28,276,hotmail.com,2021276338808678,48f3dabf86748f12b42d379beee33166,808a59ea97882be7b3a44dfcf8b3c2c3,4baa4d3d970f18ed70c1ae5291fc5a26,90ae28aa924b08381f9322110f7177f0,2c94be6801341c45e649092913604aa1,YTG-864,visa,616,276,17.37,adyen,2021-02-06,successful
9678424252991115,dale,messmer,2021-01-27,724,yahoo.de,2021724252991115,75a74c2ec1ac9c8be0ed0a72a7420b26,45311c57b5247e89baebfc201c2f9154,510865cda50b1848c7d9e6b14193260f,7f30621b51fd4fa2a9896a90a93448dc,1d5dce48f2aa2c85e5d3bd0f86bb3cd1,FRZ-165,mastercard,250,804,0.37,adyen,2021-02-06,successful
8241493678049958,ricky,falco,2021-09-17,756,yahoo.co.in,2021756678049958,c7954c30ebf166cc6428c8191d5ff5f0,d5d59137c6f303bd25154e892019ca98,73e9da861cda294e6612f43ba667d130,b0e85f58d0db42b7bcedb9b00dcf12e0,59a6a44f177d13ec6fe5716ed26b1850,CAV-863,mastercard,276,642,3.82,paypal,2021-02-06,successful
2463369779554027,twyla,reinsch,2021-01-20,724,wanadoo.fr,2021724779554027,fd8be70ff2414b5df15e3ff6ca7b402c,9f398fe91a6f192b453b6106ca97b24f,5223b79be062c7c20fab9891c9fab326,92ec3fbb172edf243a18e3626efdaa2f,b64aeed70e44461ed43001141645b31d,MZE-563,visa,380,642,1.09,paypal,2021-02-06,successful
6034957388183173,rosanna,nogales,2021-06-06,250,yahoo.co.in,2021250388183173,f0d7bc277a85a0aaff0e18732790c828,f0be8a40147b43948b05812adb30b8e2,83da58a1069aa011f2bbeb1513ecf695,427880b078838579c28d37f0fc74bb5e,918e6cb5e1b02318d5e6d7b86a4444dc,FYU-926,visa,276,380,0.99,adyen,2021-02-06,successful
5952060970299222,gaspar,hively,2021-04-21,8,yahoo.com,20218970299222,645bd2738b29a7353e91bd297bf39151,090cb9e3ee5f46af7c075c07286de49d,d099fdaa1094a20228e8068c1f72dc09,c69f99c7696970925cae86ae65e03eb0,cac5d47fb575834bca150bfdeb26a61c,IKW-493,mastercard,380,40,0.41,docomo,2021-02-06,successful
5385988267590134,demetri,beck,2021-05-27,826,hotmail.co.uk,2021826267590134,594935c8eae8e6bbef5382dcd5f30d70,a78174a4aa76ba6ec8686e55c245266b,aa9b48842faf06e53e206603faea396f,8a6e96b5a515b9ddb9fe6389f7536908,70efc982690a8de65170cbf56f08c269,GLI-136,mastercard,616,804,4.78,worldpay,2021-02-06,successful
1783436864403379,jodi,mullenbomango,2021-04-21,440,hotmail.co.uk,2021440864403379,3e808f4c6cea6d54aafea92ccd1fcc91,1e3d630ce099c4ca30d32f13fd7eba2e,1665e74f0507ce36a7703fc5fa78417c,f9e3ddb4a0172cdf5e12b0bb29f08608,f427f7611b7b1696c4801d51572bc468,LKW-062,mastercard,276,616,4.21,paypal,2021-02-06,successful
3729210110520438,selina,walkins,2021-10-08,250,alice.it,2021250110520438,d47a8c7d1c25375c8bf00cc79decffc1,62818c255c706242821e80a3cc976f20,a050308b94f729ff0e4acdbc9e9575c8,6d3a4976840bc86e9ce73f76e6922182,e4bfc26d235ca9bd40e13cc4b31f8e5b,DKG-058,mastercard,724,688,3.07,docomo,2021-02-06,successful
1681898124855218,mikayla,leder,2021-10-17,642,hotmail.com,2021642124855218,1fe7d283703392a5d52d9f80ca74d9e1,32e42ed187de86e37e0672725109c4e4,116ce9943ade3dd01c20388556ffbb46,9bd9096af254a56bcb1f248ca6bdf92d,c4537d3cce0603493226c644ce985758,TKA-816,visa,804,826,0.15,worldpay,2021-02-06,successful
7806767414363641,shera,kustresa,2021-04-19,40,yahoo.com,202140414363641,259c4a12c5b7d6ed61798b01b6219dbb,2da8c9b358733d6bcfe774c7732c71a7,97c8ce64112dcdfa2b7f8d5d57c9e7ee,90ae28aa924b08381f9322110f7177f0,044ec4bd1bbfc90e084971c9ee67393c,OYC-205,mastercard,246,498,0.01,adyen,2021-02-06,successful
2601875730317267,jeffrey,indigo,2021-03-12,8,hotmail.fr,20218730317267,709e6a21985c51314bf040cd584815ae,50446c2b9a0fac7fad45d2c1870fd8e3,774201f67730c4a051d2f5254ed2651e,6d3a4976840bc86e9ce73f76e6922182,8298beda518273f5e508e4edd511cbce,RPK-681,visa,826,380,6.8,docomo,2021-02-06,successful
1210904688455644,jena,seale,2021-10-30,528,bellsouth.net,2021528688455644,b790d274897e7d05465812bb11e14395,9adc8df8bc199f4d49e563ea0d258346,83e0cc15403664d2c3fd9c8a3c7aca7b,0edd24fa3c2472801fd9d65b052685dc,ccca4f71551f9c6d900a52e54ed015e1,JED-259,visa,100,616,0.3,paypal,2021-02-07,successful
4476902118948667,jacque,frederick,2021-08-05,380,neuf.fr,2021380118948667,e17aa2ee7bc958b506e364ae112ea353,8aed7bac93a3e9a2b2864d894cd0ab78,ed5ba339b0b3bcce69aa215b6ec07969,71384b1326d29de38f88e1be9bfd6518,73ab5a0a37807f9feffb38f80ecd511e,DKG-058,mastercard,616,756,5.38,worldpay,2021-02-07,successful
2074278651694507,desire,curri,2021-06-07,642,gmail.com,2021642651694507,d15db530f232b3ed0668bbbb3efaf76a,fa1ee5fcd2e48987a30327326dc02390,784d8026222816ff995a977cd9f8fa98,4f0df41ff4c8c7caa22af0b07b840fe2,4597342b648c609ba569e90dc45e0971,LKW-062,visa,380,380,0.2,worldpay,2021-02-07,successful
2204732033724684,ama,jean,2021-04-16,276,gmail.com,2021276033724684,4540ee464c098c872447f4da473ea946,fa539aca97eeb755ecbbcaf16f329826,1cff511325a84ed71e33ecc97442cfaf,122b0619db2d7ebb69b39172bb59ba32,7ead55dc5e010028f786e5c94c49f14f,YOA-715,mastercard,380,826,0.17,worldpay,2021-02-07,successful
5589097504429696,dimateo,subbaraman,2021-05-14,804,aol.com,2021804504429696,e664c2ce382405714fc1b9490b8e60bb,c2e1178f78e3aeba98be73a5d06c69a9,6be2a269cbb402b524652938dc46da99,71384b1326d29de38f88e1be9bfd6518,6fe56e9f960e3151c2a31453213a7d2a,TGA-235,mastercard,380,380,6.54,worldpay,2021-02-07,successful
9389975454662630,samanta,chunya,2021-02-03,826,hotmail.com,2021826454662630,8221f9362246066712e3d1033fa83984,2c5a479d6391051ce336e92f6e4f0c90,4412182d4b52d6aac86a210fb3dbd150,3fdcb24fa6d5bc43d4c0b2081d58646f,0ee3c346227362f8c2781cc08a8401d2,LKW-062,mastercard,528,208,21.43,adyen,2021-02-07,successful
6132584427090169,pandora,diplas,2021-04-23,642,sbcglobal.net,2021642427090169,9cb52c75eb919b21f38101e954b8ef43,c84d61dac8639fd79b41be6b93f2054d,1ca01d4cc80bc8fcbeed26127652d87f,0edd24fa3c2472801fd9d65b052685dc,e173f3a473179d6af65d78f4e6f65004,JHV-519,mastercard,380,804,3.95,paypal,2021-02-07,successful
8436645164584344,semhar,williams,2021-04-23,804,yahoo.com,2021804164584344,403e9aa3f07398d04cce68d02a09e3c1,4cf43587f0a99a850a3bd007808c57dd,4e5f87a1bb88a2260911cc099da7a77b,71a0767339bb37dab77493d9c259e693,4671a932e1f2c8f7aec9b5708466a356,WIX-794,visa,276,826,21.26,paypal,2021-02-07,successful
3265784367183827,mafu,sikorska,2021-04-19,250,gmail.com,2021250367183827,c6e79b949eec5aaa842d4010c4c98ad8,1ea4a9a2aa4eae7691ae620d2c3cea29,e1aacbda01fd07e80052819f421bb0fd,b4f033d8a37225d0480a2c6d49de6097,bbf4a36a1c9338ceb247149026282a7a,GLI-136,visa,348,100,0.0,worldpay,2021-02-07,successful
7599539935715734,rigoberto,ment,2021-09-04,112,hotmail.com,2021112935715734,3995c21dd7cce740d48da04a19d6cdd6,c041f7461f252f76e7e5cdb45b9cea4b,0216491f9c680109401f12dd8895c56c,3fdcb24fa6d5bc43d4c0b2081d58646f,802d61845fbb4e27d30944c4f5ef33f1,LKW-062,mastercard,826,826,0.1,adyen,2021-02-07,successful
4484236045143052,nejla,mondragon,2021-04-11,688,libero.it,2021688045143052,72d2b621f1c0da17e2c6664ceb387a68,f25a599624d3ad34b74c715563e48626,ffd042125d636d4e5bbc3cb564b85382,4f0df41ff4c8c7caa22af0b07b840fe2,26fe708648b76060715519a6f9955221,RPK-681,visa,250,804,0.25,worldpay,2021-02-07,successful
1212243409750914,massiliano,cavallaro,2021-03-06,528,yahoo.com,2021528409750914,bfb007ac6db21c224869b497651b82f3,e6ac5f0c83444b8643095c610e88d4e3,1d8fd26ec8c886402bc595084373cff6,71384b1326d29de38f88e1be9bfd6518,22bd3b2f021d6fc67f365dd9356e9f8a,HWU-853,visa,191,528,0.01,worldpay,2021-02-07,successful
3606692836967199,plint,espinossa,2021-08-10,250,gmail.com,2021250836967199,6f0da601defaa281af598d8cedd80044,2d3b616f12a1bbc1d965087cbfbb9099,0216491f9c680109401f12dd8895c56c,eefcc1691754730889ba7235eb675dce,7eaea739553f59a1bb3f8794c42ce5af,MJO-693,visa,724,826,0.14,paypal,2021-02-07,successful
4553921466331830,biken,reola,2021-12-26,642,hotmail.com,2021642466331830,2371a89318c6a25b7c4e25dcb1c2f47c,a86fe84089f17fea4394a2c85e8d6025,0cd71132f6fd39d26ab6887a79967bb8,3fdcb24fa6d5bc43d4c0b2081d58646f,a9cd22c4a2dc48f031eaeaadbc0b5b15,MZE-563,mastercard,616,276,4.2,adyen,2021-02-07,successful
114598798782844,carlo,pes,2021-11-25,250,gmail.com,2021250798782844,1a8e1862a5557ed6d6de6aeaef61b9ec,5aea1e7c04024f915f62c06267b16aa5,3e1faed5f3a23ca295b5efde685fdd6b,71384b1326d29de38f88e1be9bfd6518,fdfd87636988b4d791d621a8603977b3,UCD-528,mastercard,348,380,1.88,worldpay,2021-02-07,successful
241472076270411,melinda,rocha,2021-09-07,499,hotmail.com,2021499076270411,7cbab4bfe775acf8e05051cbaed9a823,104b6b964fd07f1625b13ff2e462b848,ae243d32e5a6777779bcd9e41ca5daef,656dbd7371ccbe14977aa494a9552470,ca7f3df845a00be02894b5f17538b2aa,SQH-738,mastercard,616,724,1.21,paypal,2021-02-07,successful
